# Synthetic cluster and field from the UPMASK validation set.
# From:
# UPMASK: unsupervised photometric membership assignment in stellar clusters
# Krone-Martins, A., & Moitinho, A. 2014, A&A, 561, A57
#
RAJ2000;DECJ2000;Umag;Bmag;Vmag;Rmag;Imag;flag
231.239516;637.994020;18.789;18.287;17.272;16.606;15.909;2
741.430076;327.132260;22.200;21.401;19.972;19.094;18.225;2
124.446940;366.391524;19.840;19.173;17.950;17.147;16.305;2
111.924540;420.715684;21.314;20.630;19.279;18.398;17.485;2
567.684636;243.736420;16.329;15.965;15.019;14.455;13.929;2
645.606876;425.364900;18.431;18.099;17.135;16.513;15.886;2
205.317884;520.955780;22.036;21.074;19.604;18.692;17.819;2
353.148732;646.250180;21.496;20.662;19.263;18.348;17.379;2
561.855164;218.095684;19.874;19.301;18.119;17.401;16.705;2
658.326748;723.679620;23.222;22.338;20.735;19.701;18.632;2
660.007900;390.356388;19.797;19.321;18.195;17.472;16.737;2
469.301340;506.357988;19.159;18.557;17.402;16.648;15.865;2
285.358812;170.924164;21.603;20.915;19.559;18.686;17.785;2
589.850076;161.557092;23.385;22.035;20.433;19.381;18.441;2
490.708572;367.369028;21.391;20.436;19.053;18.214;17.435;2
722.681852;702.903172;22.263;21.490;20.034;19.120;18.189;2
793.526780;737.486468;23.339;22.322;20.681;19.612;18.480;2
547.803324;608.895588;19.272;18.735;17.634;16.921;16.187;2
437.487580;355.333092;22.834;21.774;20.077;18.977;17.820;2
465.620124;674.543236;23.417;22.365;20.683;19.589;18.432;2
273.638972;194.281124;23.503;22.163;20.579;19.485;18.384;2
599.891228;415.835908;20.326;19.331;18.025;17.223;16.518;2
336.928572;249.000228;19.638;19.032;17.847;17.132;16.446;2
665.383996;420.516804;22.431;20.674;18.462;17.137;15.818;2
519.138204;145.690692;22.751;21.716;20.039;18.955;17.818;2
190.087900;180.927652;21.958;20.634;19.087;18.079;17.186;2
 92.934844;367.924132;21.222;20.490;19.138;18.269;17.372;2
230.445404; 88.357636;17.947;17.408;16.306;15.607;14.902;2
 98.897020;331.602660;21.513;20.709;19.313;18.462;17.629;2
704.413756;633.170564;20.790;19.992;18.602;17.709;16.784;2
513.429820;196.463524;21.737;20.876;19.354;18.387;17.389;2
372.801596;136.462308;22.861;21.523;19.964;18.922;17.961;2
349.416828;478.830180;23.506;22.464;20.768;19.678;18.539;2
701.291868;375.582948;22.926;21.778;19.977;18.832;17.640;2
698.414268;433.535876;22.171;20.867;19.359;18.391;17.544;2
588.695516;674.219748;22.968;22.025;20.448;19.473;18.495;2
499.745116;692.447716;14.298;13.399;12.170;11.482;10.873;2
249.084508;286.650148;22.446;21.160;19.649;18.606;17.586;2
529.410268;190.210244;19.196;18.356;17.101;16.343;15.659;2
727.588380;528.203108;20.482;19.780;18.496;17.716;16.959;2
256.356124;631.268708;23.559;22.408;20.604;19.448;18.239;2
805.139964;707.478820;24.462;23.061;20.972;19.634;18.227;2
487.112892;435.822116;22.680;21.666;20.115;19.176;18.261;2
111.382460;378.953700;20.953;20.010;18.458;17.482;16.484;2
235.001692; 42.723652;17.265;16.789;15.771;15.133;14.503;2
496.666876;281.743972;17.480;16.985;15.930;15.266;14.606;2
652.207228; 81.576356;20.044;19.413;18.176;17.414;16.661;2
777.327740;143.003172;21.067;19.879;18.437;17.529;16.715;2
259.541372;214.212772;23.029;21.588;19.938;18.863;17.877;2
573.995996;413.640132;21.550;20.728;19.311;18.443;17.587;2
348.264732;425.835876;21.246;20.258;18.681;17.677;16.641;2
718.312476;687.082532;18.185;17.596;16.507;15.866;15.277;2
400.976732;325.978404;23.807;22.361;20.711;19.616;18.595;2
744.780764;252.813092;17.946;17.428;16.362;15.694;15.031;2
417.455964;622.646820;15.161;14.745;13.816;13.256;12.726;2
804.743260;528.669156;21.088;20.068;18.608;17.724;16.901;2
510.525468;182.438084;23.154;21.881;20.163;19.118;18.118;2
189.132220; 51.950980;24.151;22.645;20.952;19.837;18.796;2
659.370780;599.741124;13.561;13.730;13.183;12.775;12.348;2
614.856508;257.440836;21.989;20.055;17.767;16.410;15.082;2
633.491740;618.242244;22.389;21.369;19.748;18.737;17.722;2
397.913628;601.952740;23.951;22.625;20.687;19.470;18.219;2
335.425180;315.663396;24.416;22.804;20.601;19.246;17.877;2
116.968348;691.055204;23.972;22.622;20.877;19.822;18.826;2
685.774300;221.981412;23.653;22.381;20.504;19.326;18.121;2
576.140380;456.151524;20.598;19.849;18.524;17.712;16.929;2
220.114908;485.002852;23.081;21.870;20.326;19.348;18.461;2
556.550172;131.441732;18.376;17.931;16.900;16.226;15.530;2
432.928124;303.181124;22.055;21.147;19.630;18.637;17.584;2
134.901692;501.201540;23.709;22.612;20.987;19.989;19.016;2
389.420572;503.698276;22.011;21.154;19.695;18.744;17.744;2
757.539004;525.564164;22.392;20.595;18.298;16.920;15.530;2
556.771228;486.476676;22.238;21.103;19.627;18.712;17.881;2
338.529116;313.889668;19.735;17.427;15.082;13.710;12.380;2
294.843100;486.042660;23.967;22.563;20.945;19.830;18.663;2
347.646268;220.021828;19.943;19.386;18.208;17.455;16.688;2
538.033916;613.922852;21.527;20.817;19.444;18.577;17.694;2
406.562268;300.612228;22.077;21.029;19.565;18.674;17.844;2
151.697724;283.096708;20.331;19.710;18.466;17.700;16.944;2
432.413500;124.194052;20.524;19.845;18.528;17.689;16.837;2
497.658108;366.341892;21.090;20.216;18.729;17.770;16.769;2
465.082972;256.200036;22.066;21.036;19.517;18.580;17.689;2
264.629884;180.785444;19.990;19.415;18.216;17.457;16.691;2
796.652892;186.454404;20.945;20.185;18.777;17.902;17.021;2
317.636860;712.218148;21.069;19.333;17.188;15.924;14.675;2
643.123516;535.893252;16.009;15.702;14.835;14.293;13.764;2
369.093980; 61.095588;23.402;22.446;20.816;19.796;18.756;2
 87.481308;317.469860;24.244;22.712;20.938;19.774;18.702;2
778.967356;694.338660;22.716;21.743;20.135;19.102;18.023;2
318.270460;305.610276;19.173;18.648;17.523;16.814;16.104;2
719.044284;149.117764;22.559;21.529;19.856;18.787;17.673;2
738.723548;675.275044;23.530;21.485;19.003;17.505;16.010;2
550.896700; 92.689700;22.306;21.373;19.780;18.774;17.742;2
421.482492;428.954596;21.500;20.590;19.058;18.083;17.075;2
740.231868;307.876100;21.462;20.231;18.783;17.748;16.643;2
224.477596; 84.218468;22.070;21.132;19.542;18.531;17.486;2
727.016732;327.330084;20.153;19.282;17.957;17.152;16.404;2
611.710684;732.114948;18.801;18.266;17.156;16.456;15.755;2
220.536956; 89.223556;20.495;20.123;18.776;17.860;16.891;2
626.517564;348.341668;23.603;22.561;20.856;19.773;18.652;2
423.795484;134.778692;24.060;22.548;20.795;19.664;18.615;2
482.427068;425.682756;22.766;21.794;20.182;19.157;18.099;2
717.767580;171.268068;18.284;16.998;15.384;14.451;13.582;2
271.297468;145.251396;22.728;21.792;20.220;19.243;18.258;2
509.766204;149.446532;20.345;19.270;17.265;16.008;14.761;2
164.953692;256.257412;22.870;21.700;19.881;18.725;17.525;2
720.772604;277.485124;19.716;18.510;17.114;16.102;14.976;2
734.620284;610.082532;20.941;20.102;18.741;17.923;17.143;2
561.557020;582.883492;21.342;20.009;18.496;17.424;16.219;2
409.504636;458.241700;21.067;20.081;18.501;17.519;16.525;2
181.990492;649.475556;18.869;17.996;16.750;16.002;15.337;2
689.227068; 44.994404;22.953;21.482;19.828;18.748;17.755;2
335.058748;155.490372;22.491;21.215;19.731;18.663;17.532;2
223.395196;512.420836;20.575;19.310;17.577;16.540;15.542;2
482.289436;447.714788;18.929;18.248;17.020;16.279;15.567;2
 89.870332;369.440196;23.879;22.610;20.886;19.840;18.837;2
245.758812;583.960260;22.113;20.953;19.437;18.525;17.690;2
317.279228;223.842788;22.760;21.551;19.716;18.566;17.388;2
421.494460; 61.783748;24.126;22.644;20.907;19.828;18.846;2
484.544348;611.616548;23.428;22.021;20.437;19.352;18.272;2
785.048508; 48.441892;23.448;22.170;20.490;19.477;18.524;2
665.797244;310.793476;23.573;22.196;20.630;19.500;18.207;2
750.131164;606.133796;21.309;19.915;17.849;16.559;15.223;2
191.255484; 61.106148;20.917;20.257;18.976;18.195;17.430;2
699.369596; 60.195172;17.938;16.781;15.072;14.053;13.035;2
629.996028;214.324356;22.316;21.103;19.607;18.622;17.760;2
306.830460; 53.674724;18.880;18.373;17.342;16.667;15.965;2
773.721500;713.216420;21.465;20.833;19.511;18.665;17.796;2
801.610460;118.831332;21.110;20.136;18.731;17.861;17.057;2
796.487452;620.944900;23.235;22.085;20.517;19.546;18.632;2
576.784892; 47.074020;17.653;17.257;16.343;15.747;15.135;2
638.917820;584.562532;21.674;20.483;19.043;18.115;17.310;2
440.051196; 87.928196;21.470;20.606;19.122;18.159;17.150;2
305.508348;610.580964;21.174;20.413;19.060;18.180;17.258;2
759.922044;379.696772;23.644;21.925;20.175;18.955;17.505;2
534.303420;299.529828;22.858;21.827;20.152;19.068;17.928;2
542.035100;704.639940;21.614;20.890;19.505;18.642;17.773;2
786.495228;695.447108;22.830;21.802;20.172;19.170;18.176;2
610.994012;152.622980;20.295;19.712;18.484;17.716;16.946;2
407.209244;344.050084;19.470;18.883;17.722;16.974;16.207;2
491.061980;422.779812;18.420;16.228;14.043;12.777;11.565;2
351.361276;180.711172;20.720;20.033;18.745;17.913;17.053;2
200.640156;633.199428;23.683;22.328;20.736;19.630;18.487;2
708.454012; 74.428996;21.059;20.196;18.794;17.933;17.109;2
412.524092;398.270052;18.452;17.945;16.879;16.195;15.500;2
112.168828;606.861028;20.007;19.419;18.223;17.457;16.674;2
265.313116;466.482724;22.217;21.270;19.693;18.676;17.613;2
753.736348;547.785572;21.792;20.651;19.207;18.312;17.512;2
791.510172;232.248900;21.587;20.835;19.442;18.579;17.716;2
453.496188;608.220452;22.621;21.336;19.810;18.759;17.730;2
135.085788;286.711396;16.465;16.149;15.295;14.753;14.219;2
791.083196;523.146980;22.869;21.859;20.182;19.104;17.978;2
756.964892;367.206404;20.063;19.474;18.258;17.500;16.743;2
196.884316;663.986404;23.188;22.243;20.625;19.589;18.513;2
104.337180;746.606788;20.175;19.024;17.677;16.817;16.092;2
806.391676;552.616068;23.122;21.990;20.198;19.056;17.866;2
733.419612;275.859588;23.938;22.468;20.720;19.602;18.578;2
648.090236;274.382948;20.558;19.187;17.382;16.312;15.272;2
725.343324;211.934980;20.227;18.562;16.532;15.345;14.189;2
364.371196;632.669668;17.054;16.650;15.684;15.079;14.487;2
223.620828;319.627972;23.039;21.902;20.313;19.346;18.426;2
268.774332;236.717540;20.498;19.754;18.408;17.551;16.673;2
430.159292;139.312452;23.073;21.766;19.796;18.556;17.276;2
741.958076;630.924452;22.855;21.020;19.247;17.884;16.171;2
258.139356;248.999524;20.777;20.079;18.760;17.943;17.126;2
121.928028; 48.241604;23.728;22.585;20.801;19.697;18.582;2
574.540188;627.198884;14.419;14.206;13.471;13.020;12.598;2
266.868956;537.438532;19.713;19.032;17.744;16.938;16.128;2
465.813372;149.365572;22.297;21.394;19.856;18.884;17.887;2
267.484604; 50.805220;23.353;22.276;20.552;19.457;18.322;2
358.786364;578.931940;18.250;17.752;16.691;16.037;15.398;2
519.238172;713.588484;22.055;20.904;19.358;18.408;17.521;2
622.049980;689.728516;21.888;20.435;18.854;17.731;16.388;2
286.090972;153.575140;18.822;17.646;16.328;15.463;14.709;2
502.927548;391.714052;19.251;18.146;16.818;16.005;15.313;2
270.922940;248.625348;26.479;23.903;20.869;19.004;17.118;2
179.261084;321.993412;20.611;19.857;18.517;17.687;16.860;2
776.032028;568.942532;23.699;22.520;20.814;19.777;18.764;2
494.370428;301.635844;22.010;21.022;19.428;18.442;17.455;2
298.428924;421.687908;21.083;20.223;18.798;17.918;17.061;2
500.674044;709.816804;22.796;21.713;20.022;18.960;17.875;2
327.315452;541.876196;23.322;22.185;20.474;19.413;18.365;2
428.444700; 82.913252;22.957;21.884;20.208;19.158;18.091;2
104.138652;293.861220;21.039;20.193;18.802;17.958;17.139;2
735.385532;631.767844;21.877;20.871;19.285;18.296;17.297;2
735.191228;514.364228;16.810;15.813;14.277;13.368;12.473;2
531.304732;428.712420;23.957;22.505;20.866;19.769;18.668;2
743.930684;204.208228;21.285;20.606;19.277;18.459;17.648;2
292.235836;327.271300;19.099;18.538;17.420;16.689;15.931;2
575.155132;518.699460;20.193;19.174;17.873;17.056;16.352;2
757.292604;668.555364;17.403;17.110;16.189;15.620;15.069;2
545.134108;174.734916;19.470;18.801;17.624;16.921;16.265;2
504.551324;526.553636;23.721;22.386;20.767;19.689;18.710;2
270.033788;554.252868;23.886;22.475;20.854;19.752;18.626;2
665.346684;625.259716;23.348;22.270;20.679;19.705;18.761;2
226.757500; 97.373060;21.369;20.671;19.338;18.474;17.578;2
431.672540;151.620484;24.018;22.588;20.882;19.740;18.664;2
185.840316;229.409316;19.394;18.705;17.523;16.820;16.168;2
201.173436;144.468548;21.395;20.712;19.362;18.511;17.646;2
694.233564;441.903620;15.330;14.897;13.981;13.453;12.988;2
650.481372;126.139204;20.755;20.087;18.804;17.978;17.125;2
732.994044;160.460612;20.829;20.010;18.562;17.632;16.670;2
698.771548;443.283460;19.153;18.582;17.391;16.658;15.938;2
593.685820; 50.922436;21.022;19.773;18.303;17.332;16.470;2
201.701788;301.767844;16.970;15.885;14.318;13.387;12.495;2
786.249180;712.764804;23.841;22.606;20.846;19.764;18.705;2
245.345916; 55.389316;19.748;18.092;16.024;14.809;13.611;2
237.390716; 37.967780;17.103;16.695;15.733;15.122;14.513;2
 96.795580;368.254308;17.881;17.265;16.190;15.560;14.993;2
540.054748;246.665412;22.223;21.383;19.908;18.996;18.085;2
136.894012;577.629188;22.575;21.269;19.734;18.755;17.896;2
364.207164;728.732580;17.019;16.607;15.637;15.026;14.418;2
415.541788;472.489604;21.188;20.245;18.869;18.041;17.271;2
613.055676;398.767780;22.447;21.478;19.884;18.901;17.918;2
488.247036;733.930564;19.808;19.199;17.995;17.262;16.548;2
689.775484;418.691684;18.134;17.574;16.440;15.729;15.019;2
497.794684;555.270852;23.394;22.090;20.470;19.462;18.540;2
164.674908; 86.154468;23.414;22.154;20.530;19.528;18.597;2
427.176092;584.160548;23.227;22.257;20.644;19.644;18.636;2
214.869756;308.034852;19.950;19.157;17.899;17.153;16.463;2
282.398140;317.122084;20.492;19.756;18.414;17.563;16.694;2
416.804412;369.374020;19.933;19.148;17.755;16.872;15.970;2
765.808892;704.004228;22.047;21.124;19.570;18.579;17.556;2
209.081468;623.088932;23.337;21.892;20.261;19.127;17.855;2
408.507420;628.488964;21.275;20.419;19.030;18.193;17.389;2
664.857756;215.629924;20.589;19.818;18.455;17.614;16.791;2
716.300092;496.669540;22.399;21.429;19.811;18.794;17.757;2
502.684668;476.462980;20.799;19.803;18.386;17.524;16.728;2
375.708764;414.264228;26.589;23.994;20.999;19.187;17.353;2
124.272700;121.909220;23.718;22.419;20.736;19.706;18.738;2
593.721724; 96.651812;21.819;20.846;19.242;18.230;17.192;2
650.071292;612.401508;22.637;20.710;18.352;16.936;15.536;2
298.425404;467.187076;18.839;18.222;17.043;16.311;15.584;2
638.598908; 56.227428;24.000;22.560;20.932;19.791;18.503;2
401.530076;674.108868;21.396;20.075;18.580;17.607;16.724;2
351.119804;252.159076;21.862;20.974;19.497;18.591;17.694;2
354.740476; 66.224228;23.990;22.430;20.640;19.505;18.465;2
612.999004;278.802660;23.341;21.931;19.922;18.685;17.433;2
310.087868;110.176356;22.557;21.312;19.747;18.796;17.931;2
160.519900;317.483940;25.731;23.186;20.335;18.624;16.918;2
395.140220;727.338660;19.876;18.993;17.561;16.679;15.804;2
518.074460;749.557604;22.750;21.698;20.044;19.008;17.956;2
176.803068;156.850148;16.425;15.834;14.828;14.253;13.759;2
687.527260;416.479364;21.505;20.817;19.496;18.628;17.715;2
633.171420;418.473092;19.482;18.970;17.811;17.062;16.293;2
507.570780;714.464964;22.460;21.230;19.729;18.765;17.917;2
274.260252;393.834500;22.985;22.054;20.516;19.573;18.640;2
752.087580;504.735972;23.038;21.151;18.765;17.329;15.877;2
494.646044;242.875428;20.702;19.988;18.675;17.820;16.928;2
549.858652;515.313924;23.431;22.052;20.398;19.307;18.312;2
462.859036;479.153316;15.196;15.036;14.341;13.895;13.459;2
311.468412;509.518244;15.530;15.361;14.599;14.126;13.674;2
506.076540;159.381380;19.722;19.139;17.959;17.244;16.555;2
536.767068;305.168868;23.746;22.631;20.840;19.680;18.455;2
575.743676;335.888260;21.407;20.074;18.565;17.533;16.452;2
247.890876;422.296516;22.557;21.280;19.752;18.733;17.810;2
 89.173724;381.883748;21.340;20.456;19.083;18.254;17.470;2
475.553564;268.420772;21.519;20.758;19.332;18.430;17.517;2
269.107676;535.165668;20.783;20.086;18.790;17.951;17.080;2
201.624348;504.566660;22.493;21.604;20.024;19.014;17.970;2
299.092092;351.779652;21.791;21.028;19.619;18.747;17.874;2
595.274396;121.334404;22.417;21.363;19.780;18.814;17.875;2
581.891356;179.980420;19.501;18.794;17.469;16.627;15.768;2
310.188188;556.126564;22.784;21.109;18.940;17.633;16.328;2
293.815964;655.667236;18.857;18.335;17.229;16.563;15.927;2
767.023644;540.159492;24.065;22.658;20.977;19.905;18.937;2
114.343836;533.053668;20.897;20.216;18.906;18.099;17.299;2
226.382972;191.966372;22.148;21.159;19.506;18.448;17.345;2
727.041724;100.821956;21.905;20.680;19.213;18.282;17.471;2
527.463708;548.057668;21.955;21.182;19.745;18.846;17.934;2
300.372668;187.425220;21.304;20.385;18.818;17.818;16.782;2
441.169852;152.143908;23.809;22.733;20.993;19.871;18.691;2
349.811068;408.349572;20.970;20.292;18.973;18.140;17.293;2
377.191388;708.518980;20.888;19.856;18.429;17.564;16.767;2
284.576668;409.458724;22.163;20.771;18.866;17.721;16.587;2
564.666940;622.065668;19.766;19.047;17.725;16.891;16.044;2
277.753500;204.036804;17.608;17.012;15.846;15.125;14.411;2
708.359324;142.681796;20.181;19.563;18.321;17.553;16.788;2
125.829244;576.878020;24.267;22.096;19.532;17.987;16.443;2
458.945148;624.138244;23.872;22.362;20.692;19.532;18.187;2
521.330108;499.789316;21.269;20.227;18.791;17.909;17.089;2
663.768316;633.886884;21.227;20.482;19.118;18.277;17.441;2
474.576764;556.734468;22.188;21.336;19.856;18.941;18.025;2
776.881052;639.153508;19.585;17.346;14.816;13.119;11.355;2
768.156028;430.850116;22.804;21.895;20.323;19.333;18.318;2
804.301148;380.701380;22.332;20.971;19.404;18.364;17.402;2
139.983516;345.568964;21.921;20.915;19.261;18.211;17.124;2
782.099100;660.052100;22.559;21.273;19.347;18.141;16.916;2
761.927036;149.418372;24.919;22.639;19.946;18.325;16.695;2
396.358844; 96.255812;24.483;22.411;19.918;18.415;16.915;2
383.566460;664.110308;19.703;19.100;17.898;17.159;16.433;2
421.867228;555.395108;20.922;20.130;18.721;17.841;16.957;2
787.612476;631.202180;21.325;19.446;17.251;15.959;14.699;2
480.221788;461.825412;24.003;22.522;20.879;19.741;18.434;2
276.588028;134.823044;22.120;21.108;19.611;18.711;17.853;2
551.292700;350.291396;23.173;20.598;17.818;16.147;14.482;2
407.679516;103.935748;18.356;17.710;16.496;15.747;15.007;2
714.092700;631.421828;16.775;16.798;16.181;15.739;15.270;2
585.662332;625.373412;22.146;20.135;17.851;16.498;15.182;2
451.564060;703.696932;19.492;18.863;17.659;16.916;16.186;2
107.589660;709.866084;23.326;22.537;20.924;19.805;18.572;2
333.503612;572.844804;23.325;21.969;20.403;19.314;18.217;2
544.591676;101.689284;23.783;22.375;20.758;19.649;18.550;2
685.264956;608.107812;21.484;20.587;19.155;18.291;17.459;2
546.946908;484.241828;15.587;15.637;14.969;14.484;13.971;2
415.249628; 30.701796;22.375;21.012;19.486;18.473;17.534;2
238.422076; 53.310756;23.138;21.703;20.098;19.053;18.100;2
548.055356;652.251076;22.825;21.822;20.221;19.235;18.252;2
123.357500;661.860324;25.203;23.109;20.465;18.835;17.191;2
195.891676;143.723716;24.012;22.817;20.982;19.827;18.638;2
629.103708; 56.148932;18.574;17.978;16.858;16.186;15.554;2
755.091548;235.760452;21.046;20.017;18.609;17.774;17.015;2
435.162620;350.202692;21.681;20.715;19.185;18.236;17.297;2
377.180828;640.634724;23.733;22.673;20.990;19.882;18.696;2
772.751036;252.566692;21.511;20.366;18.933;17.992;17.183;2
621.090428;470.413156;22.202;20.569;18.334;16.976;15.585;2
773.317756;360.112196;24.070;22.692;20.952;19.847;18.817;2
371.445692;334.809732;15.635;15.090;14.098;13.508;12.992;2
183.506908;559.989060;18.072;17.111;15.637;14.769;13.926;2
590.448124;684.644932;20.268;19.457;17.990;17.058;16.100;2
766.136252;449.421988;21.927;21.086;19.598;18.628;17.609;2
409.309628; 37.842820;22.060;21.138;19.563;18.540;17.465;2
160.350588;232.012708;20.607;19.009;16.960;15.744;14.537;2
399.574012; 98.913412;25.388;23.500;20.997;19.458;17.880;2
377.725724;142.060164;16.239;16.020;15.186;14.675;14.188;2
424.558620;314.880548;17.942;17.521;16.509;15.902;15.327;2
531.970716;102.363364;22.542;21.746;20.263;19.334;18.390;2
661.973468;569.954884;22.765;21.886;20.308;19.294;18.243;2
101.768284;519.236612;17.705;16.532;15.143;14.189;13.258;2
190.986908;553.908612;23.013;21.889;20.336;19.381;18.481;2
 91.441308;318.661380;23.520;21.582;19.125;17.643;16.138;2
